country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,social,products,language,language_en,language_es,language_fr,language_it,gender_M,country_short_list_Denmark,country_short_list_France,country_short_list_Germany,country_short_list_Italy,country_short_list_Netherlands,country_short_list_Other,country_short_list_Spain,country_short_list_Sweden,country_short_list_UK,country_short_list_US
Austria,-0.35653107332793593,-0.32459054780791374,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.4039939831196384,0.9931409247492611,0,0,0,1,1.054663754843466,0.6603674797039567,-0.4188158757609385,0.7842972180579082,de,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Spain,0.3166581515711474,0.7877179162159225,-0.12338326650744538,0.16908286461285651,-5.199337582605575,-5.199337582605575,0.47713424159798007,1.8799107653216565,1,0,1,1,-0.7808856725765653,0.6603674797039567,0.3511832148403354,-0.015070479913589657,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,0.9332296620625781,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,0,0.48799405304401855,0.6603674797039567,0.8224485747698438,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lettonie,1.653661089487923,-0.32459054780791374,0.22800895530513712,1.7734612670109722,1.588273757582027,0.6448288926073632,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.9410223871518109,0.6603674797039567,1.537183021001202,0.09811158630531855,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Germany,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.23058751152675497,0.6603674797039567,-1.489816296027173,-0.2177096933638894,en,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.002511654218540356,0.6603674797039567,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.8204117607587763,0.6603674797039567,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,0.8764940252602996,-0.32459054780791374,-5.199337582605575,1.7382638748356658,1.6062616495206083,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.9410223871518109,0.6603674797039567,0.767329267253086,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,0.10063567064126884,0.16908286461285651,0.5722770893837116,5.19933758270342,0.660367479703957,-5.199337582605575,0,0,0,1,0.9255922385879006,0.6603674797039567,-0.8224485747698439,0.18183601108909406,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,0.3272392003863268,0.16908286461285651,0.5722770893837116,0.17163122855073415,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.007535026034967609,0.6603674797039567,-0.8224485747698439,0.2460917329967798,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,-0.31930004574737436,0.6603674797039567,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Netherlands,0.14619489549821815,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.5722770893837116,0.391549940946073,0.47713424159798007,-5.199337582605575,1,0,1,1,-5.199337582605575,0.6603674797039567,0.0628326081658751,-0.2177096933638894,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spain,2.3740903119824774,-5.199337582605575,0.22800895530513712,-5.199337582605575,2.0961132681386396,0.7572538471400749,2.106208976069352,2.196500880334908,1,0,1,0,-0.7808856725765653,0.6603674797039567,2.0508212208845062,1.624784819167346,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,0.734037551942624,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,1.3647084924885173,0.6983314427289389,-5.199337582605575,-5.199337582605575,0,0,0,1,0.4362454565104506,0.6603674797039567,0.6386569992599217,-0.2177096933638894,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Italy,0.8154239857629877,-0.32459054780791374,0.10063567064126884,0.6855673570471809,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.47432166968918105,0.6603674797039567,0.711210330666472,-0.015070479913589657,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Germany,-0.7774831914284764,-0.32459054780791374,1.814206584934271,0.16908286461285651,-5.199337582605575,-5.199337582605575,1.5052316564617902,1.694447074405764,0,0,0,1,-5.199337582605575,0.6603674797039567,-0.8224485747698439,1.6839860293406312,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Italy,1.6926267869997713,2.0067515937676514,1.2690904173592283,0.48277075642432826,0.3807256772281369,5.19933758270342,1.1540077441840437,-5.199337582605575,1,1,0,0,-0.5811754014871106,0.6603674797039567,1.8906570193904415,1.158909721209286,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,1,1.2690904173592283,0.6603674797039567,-0.4188158757609385,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,-0.35653107332793593,-5.199337582605575,0.3272392003863268,0.8582008565819824,0.07794003679312468,5.19933758270342,0.47713424159798007,0.9931409247492611,0,0,0,0,-0.2772825907375158,0.6603674797039567,-2.877530153534363,0.2460917329967798,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
France,0.8764940252602996,-0.32459054780791374,-5.199337582605575,1.0701114668128873,1.0481072891215324,0.2115268023986219,-5.199337582605575,0.9931409247492611,0,0,0,1,-0.1920597652948679,0.6603674797039567,0.767329267253086,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.48277075642432826,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.18412258307840185,0.6603674797039567,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,1.1110819741139206,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.9931409247492611,1,0,1,1,0.3087456307847584,0.6603674797039567,-0.8224485747698439,0.968759234053376,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.9931409247492611,1,0,1,1,1.16042505882207,0.6603674797039567,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
France,-0.7774831914284764,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.3942631404577641,0.6603674797039567,-0.8224485747698439,-0.2177096933638894,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.6442767435795816,0.6603674797039567,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.46729050048996734,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,0.3272392003863268,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.367257632424558,0.6603674797039567,-1.489816296027173,0.18183601108909406,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Germany,0.4491733463775526,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.07794003679312468,-5.199337582605575,2.0104490973576987,1.1491333414999843,1,0,1,0,-5.199337582605575,0.6603674797039567,0.3511832148403354,1.5220448562748545,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
France,1.25793066169206,-0.32459054780791374,0.3942631404577641,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.0055558754164782,-5.199337582605575,0,0,0,0,0.012558588000630875,0.6603674797039567,1.1491333414999843,0.508329272099529,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.5722770893837116,0.391549940946073,-5.199337582605575,-5.199337582605575,0,0,0,0,-0.057800153849665414,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.9332296620625781,0.7877179162159225,0.10063567064126884,-5.199337582605575,0.3807256772281369,-5.199337582605575,-5.199337582605575,0.7406299625378859,1,0,1,0,0.4815915182988285,0.6603674797039567,0.8764940252602996,-0.015070479913589657,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Romania,-0.35653107332793593,-0.32459054780791374,0.6325093385485111,1.653661089487923,-5.199337582605575,-5.199337582605575,1.5380888022863428,0.7406299625378859,0,0,0,0,-0.6634943012767219,0.6603674797039567,-0.4188158757609385,1.026599226458071,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.31930004574737436,0.6603674797039567,-0.15381512083356783,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,0.6634943012767216,1.5895321636864006,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.38883962075702416,0.6603674797039567,0.22800895530513712,0.508329272099529,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,0.8582008565819824,0.968759234053376,0.587133234487073,-5.199337582605575,-5.199337582605575,1,1,0,1,-0.03768369062099093,0.6603674797039567,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
UK,-0.35653107332793593,-0.32459054780791374,0.767329267253086,0.16908286461285651,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.041374370624161,0.6603674797039567,-0.4188158757609385,0.6081527452512214,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Grèce,0.9332296620625781,-0.32459054780791374,1.1110819741139206,0.16908286461285651,-5.199337582605575,-5.199337582605575,0.9607590224730421,0.7406299625378859,1,0,1,0,0.06786665426878409,0.6603674797039567,0.8224485747698438,1.0097287788244826,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,0.48277075642432826,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.3972957634616523,0.6603674797039567,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,0.8154239857629877,1.9746706304608597,1.941976308237331,0.6855673570471809,-5.199337582605575,-5.199337582605575,1.4175827296655563,1.5622187161840015,0,0,0,1,-5.199337582605575,0.6603674797039567,1.5052316564617902,1.8252745534889927,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
UK,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,0.8049618702943139,0.6603674797039567,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.6634943012767219,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Grèce,0.9849486421130661,-0.32459054780791374,1.5951766619809984,1.3094535521715693,0.3807256772281369,5.19933758270342,-5.199337582605575,1.5052316564617902,0,0,0,0,-5.199337582605575,0.6603674797039567,0.8764940252602996,1.3906596548974282,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,1.1788021854537032,-2.408184785075527,1.2690904173592283,1.42447638186237,1.1889256188145656,5.19933758270342,2.1460447348238443,0.7406299625378859,0,0,0,0,-0.3061124379827219,0.6603674797039567,0.8224485747698438,1.7517196847106855,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.734037551942624,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,0,0.19461880183929753,0.6603674797039567,0.6386569992599217,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.8154239857629877,-0.32459054780791374,-0.12338326650744538,1.0701114668128873,1.0481072891215324,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-5.199337582605575,0.6603674797039567,0.711210330666472,-0.2177096933638894,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Croatie,0.551687720243482,-0.32459054780791374,0.4997736464576173,1.2414789823350052,1.0481072891215324,0.17163122855073415,0.9607590224730421,0.9931409247492611,1,0,1,1,0.5980674109704169,0.6603674797039567,0.4547368076104847,0.5313296234254816,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.1614442884921873,0.6603674797039567,-1.489816296027173,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,1.2200527208659053,0.7877179162159225,-5.199337582605575,-5.199337582605575,0.8988407803955765,0.568329323672831,-5.199337582605575,-5.199337582605575,0,0,0,0,0.4959828943498756,0.6603674797039567,1.1491333414999843,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,1.2200527208659053,0.7877179162159225,0.8366210470077801,1.5130753466158215,1.6062616495206083,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.6634943012767219,0.6603674797039567,1.1491333414999843,0.6855673570471813,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,0.3166581515711474,-0.32459054780791374,-5.199337582605575,0.6855673570471809,0.5722770893837116,0.17163122855073415,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.31930004574737436,0.6603674797039567,0.22800895530513712,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweden,1.0701114668128873,-0.32459054780791374,-0.12338326650744538,0.8582008565819824,1.4974794951902486,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.34584538129569387,0.6603674797039567,0.9607590224730421,-0.2177096933638894,en,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spain,-0.35653107332793593,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.9730128343781563,0.6603674797039567,-0.4188158757609385,-0.2177096933638894,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Italy,1.537183021001202,1.5052316564617902,0.5782042163259619,0.16908286461285651,0.7144484853753008,0.29297785546080574,-5.199337582605575,-5.199337582605575,0,0,0,0,0.9830351695909265,0.6603674797039567,1.537183021001202,0.4188158757609385,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,1,0.5760187281555813,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.8084394051616053,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,0,0.383395602561544,0.6603674797039567,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.8154239857629877,-0.32459054780791374,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,0,0.7112103306664722,0.6603674797039567,0.711210330666472,0.18183601108909406,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,-0.35653107332793593,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.6692816615230391,0.6603674797039567,-2.877530153534363,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,0.3166581515711474,1.29189709019017,2.223107432777579,1.3094535521715693,0.5722770893837116,0.17163122855073415,1.5052316564617902,1.8061460946936998,0,0,0,1,-5.199337582605575,0.6603674797039567,0.554614576450374,2.0661786583964874,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,0.3166581515711474,1.553765004444046,0.6051336754586759,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.660367479703957,1.4527521379315975,1,1,0,1,-0.10821183727244721,0.6603674797039567,0.767329267253086,0.508329272099529,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,-0.7774831914284764,0.7877179162159225,1.4722430950197078,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.852467563729411,1.5052316564617902,1,0,1,0,-0.9410223871518109,0.6603674797039567,-0.4188158757609385,1.610847690653632,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,1.5210132471061377,0.6603674797039567,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.8154239857629877,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.5722770893837116,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,0.8945179863122381,0.6603674797039567,0.711210330666472,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Belgium,-0.35653107332793593,1.5052316564617902,0.7406299625378859,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.9607590224730421,0.7406299625378859,1,0,1,1,-0.11832313983998274,0.6603674797039567,0.4547368076104847,0.7079796163448059,fr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,-5.199337582605575,1.1110819741139202,0.9808771910597376,0.16908286461285651,0.07794003679312468,-5.199337582605575,1.25793066169206,1.653661089487923,0,0,0,1,-5.199337582605575,0.6603674797039567,-0.4188158757609385,0.9890364862071737,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,0.17163122855073415,-5.199337582605575,-5.199337582605575,0,0,0,1,0.5312924313521072,0.6603674797039567,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,-0.07290242082136891,-0.32459054780791374,0.6634943012767216,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,-0.5197950743313933,0.6603674797039567,-0.15381512083356783,0.508329272099529,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.069141866248597,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0.4491733463775526,-0.32459054780791374,1.0612481240052625,-5.199337582605575,0.3807256772281369,0.29297785546080574,0.767329267253086,0.7406299625378859,1,0,1,1,-0.1792830812058281,0.6603674797039567,0.3511832148403354,0.952819834942109,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
US,0.9849486421130661,-0.32459054780791374,-0.12338326650744538,1.42447638186237,0.3807256772281369,0.335913184645914,-5.199337582605575,-5.199337582605575,1,0,1,0,0.9063900093435358,0.6603674797039567,0.8764940252602996,-0.2177096933638894,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
US,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.1401176534903281,0.6603674797039567,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.6561832759361398,0.6603674797039567,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.4491733463775526,-0.32459054780791374,0.3942631404577641,1.7734612670109722,1.4107557937971218,0.7242082804233155,-5.199337582605575,-5.199337582605575,1,0,1,0,-5.199337582605575,0.6603674797039567,0.3511832148403354,0.2460917329967798,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
