socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,social,products,country,daysSinceLastLogin,x,y,kmeans,spectral,aggl
6,8,0,0,2,100.0,0,0,14,0,France,14,0.5649709224492983,1.4508801831986478,2,3,0
4,8,0,1,3,100.0,0,0,12,0,Italy,11,0.508028109627456,1.6062792894600597,2,3,0
3,8,1,0,2,100.0,0,0,11,1,Italy,629,0.5547843912773469,-0.07233114719610702,2,0,3
6,8,0,0,2,0.0,0,0,14,0,France,216,0.8826777110082771,0.7368876471063168,1,3,0
4,8,0,0,1,0.0,0,0,12,0,Bahamas,590,1.3419139293825868,0.025257607180264242,1,3,0
10,9,23,2,2,0.0,11,0,19,34,Germany,183,-0.8852675175361199,-0.3349760386807541,0,0,2
3,8,0,0,2,100.0,0,0,11,0,France,424,1.230865903815774,0.7406600157047636,1,3,3
53,9,3,5,106,98.0,0,0,62,3,France,11,-1.139284684784916,1.3402664853136217,2,0,1
4,8,1,0,1,0.0,0,0,12,1,France,345,0.6658324168441594,-0.7877335557206065,3,0,2
5,8,0,1,1,0.0,0,0,13,0,US,534,1.0016784193366708,0.43214409526037056,1,3,0
8,8,38,3,9,77.0,1,3,16,39,Netherlands,12,-1.1328469008243727,-0.3235908194257785,0,0,1
5,11,8,1,4,75.0,3,0,16,11,Italy,16,-0.9352429643601543,-0.0023207876489943044,0,0,1
6,8,0,0,1,0.0,0,0,14,0,UK,616,1.1552922511386405,0.2014957695955509,1,3,0
12,11,6,8,3,100.0,5,2,23,11,Grèce,11,-1.6016997184183515,0.05663947723569285,0,0,1
9,8,89,0,2,100.0,3,21,17,92,US,76,-1.1124267147027513,-0.5379247966493087,0,0,1
6,8,2,4,3,0.0,0,0,14,2,France,13,-0.09487109600586167,0.2597529328424226,2,0,1
7,8,1,1,1,0.0,16,0,15,17,Germany,211,-0.22936530518328085,-0.8406433349588517,3,0,2
6,8,0,1,1,0.0,0,0,14,0,France,251,0.9273691142100396,0.502414742929987,1,3,0
7,8,1,0,1,0.0,1,0,15,2,Italy,120,0.08904359880234915,-1.0213913878844298,3,0,2
8,9,66,1,2,50.0,1,8,17,67,US,11,-1.2874971660998837,-0.5921456622839523,0,0,1
53,9,4,38,50,68.0,3,0,62,7,Spain,240,-1.4967394106488545,0.8079038912013561,0,0,1
11,8,1,2,3,100.0,0,0,19,1,France,12,-0.5634541607694065,1.1710654181129219,2,0,1
3,8,0,7,1,0.0,0,0,11,0,UK,83,1.551030425192834,-0.1520457816278505,1,3,3
25,26,876,7,5,100.0,15,12,51,891,France,11,-2.232144805064232,-0.16997358623909714,0,0,1
3,8,0,1,1,0.0,0,0,11,0,Îles Canaries,106,1.593264095576516,-0.20780542456389742,1,3,3
3,8,22,0,2,100.0,25,1,11,47,UK,303,-0.23265546333019718,-1.2653611052588751,3,0,3
10,10,7,1,3,100.0,8,1,20,15,UK,18,-1.484977158204965,-0.04014435957858517,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,34,1.3419139293825868,0.025257607180264242,1,3,0
11,8,33,0,3,100.0,4,1,19,37,UK,103,-1.0814573695752718,-0.29910740636901173,0,0,1
9,8,1,5,8,100.0,1,0,17,2,US,34,-0.8899249208509298,0.7404834105671799,2,0,1
22,11,432,3,9,70.0,181,37,33,613,Netherlands,12,-1.9201841274998175,-0.5839234774974558,0,0,1
5,8,1,0,1,0.0,0,0,13,1,UK,365,0.5535200437268443,-0.6817660409749363,3,0,2
47,8,4,9,63,98.0,1,0,55,5,Italy,12,-1.2629581136145587,0.8860397887452567,0,0,1
6,8,0,3,5,100.0,0,0,14,0,Italy,13,0.2822389117212382,1.8453251780498752,2,3,0
6,8,12,0,2,100.0,0,0,14,12,UK,73,-0.21271651577544415,0.5158092335363891,2,0,1
8,8,48,0,1,0.0,29,2,16,77,France,11,-0.45889191600342494,-1.766662816981661,3,0,2
3,8,0,0,1,0.0,0,0,11,0,UK,233,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,2,0,1,0.0,0,0,11,2,France,291,1.1164602998015754,-1.356123884159215,3,0,3
4,8,0,0,1,0.0,0,0,12,0,France,696,1.3419139293825868,0.025257607180264242,1,3,0
5,8,0,0,1,0.0,0,0,13,0,France,581,1.2296015562652716,0.13122512192593444,1,3,0
8,8,0,2,3,100.0,0,0,16,0,France,341,0.20252571807107847,1.8995101046240035,2,3,0
5,8,1,1,1,0.0,0,0,13,1,Italy,224,0.3255969067982433,-0.38084706764050047,3,0,2
7,8,16,4,7,100.0,0,0,15,16,Germany,11,-0.585732788310836,0.978403417775504,2,0,1
4,8,1,0,1,0.0,0,0,12,1,Spain,157,0.6658324168441594,-0.7877335557206065,3,0,2
3,9,0,0,1,0.0,0,0,12,0,Italy,557,1.5244381286479023,-0.4789970662655853,1,3,3
4,8,13,13,5,100.0,0,0,12,13,France,16,-0.34719980739814565,0.7765085708239429,2,0,1
4,8,0,0,1,0.0,0,0,12,0,UK,372,1.3419139293825868,0.025257607180264242,1,3,0
10,8,4,5,7,71.0,2,0,18,6,Italy,71,-0.8278735849015473,0.35152733999262836,0,0,1
5,8,2,6,3,100.0,1,0,13,3,Monaco,11,-0.6714937796252504,0.4568858398205155,2,0,1
30,8,16,13,33,96.0,97,1,38,113,Germany,12,-1.6035536384263367,0.058857204091226946,0,0,1
6,8,1,0,1,0.0,0,0,14,1,US,239,0.4792107386002132,-0.6114953933053199,3,0,2
4,8,0,0,1,0.0,0,0,12,0,France,285,1.3419139293825868,0.025257607180264242,1,3,0
17,8,0,3,14,93.0,0,0,25,0,US,11,0.08861701045650848,1.8836201771215264,2,3,0
4,8,24,7,1,0.0,8,3,12,32,UK,13,-0.37977194834513195,-1.6160073351375923,3,0,2
10,8,0,2,3,0.0,0,0,18,0,Italy,11,0.4572570301266319,1.2449040524333974,2,3,0
4,8,1,2,2,0.0,0,0,12,1,France,117,0.15197672026322673,0.06616061209453575,3,0,1
4,8,3,2,8,87.0,120,7,12,123,UK,11,-0.8987338287490425,-0.7164690091526071,0,0,1
10,8,0,0,1,0.0,0,0,18,0,US,606,0.9867540808447519,0.36029158927599275,1,3,0
19,38,331,1,1,0.0,10,31,57,341,UK,11,-1.5384341165752784,-1.4938260265248204,0,0,2
5,9,5,0,2,100.0,0,0,14,5,Italy,20,-0.32053888128442537,0.452989821637173,2,0,1
9,19,38,1,3,100.0,1,0,28,39,France,59,-1.4150424841710167,0.4263548341552769,0,0,1
4,8,0,0,1,0.0,0,0,12,0,Italy,645,1.3419139293825868,0.025257607180264242,1,3,0
20,9,0,1,1,0.0,0,0,29,0,France,353,0.42546563746166716,0.7393703873834585,1,3,0
9,8,1,0,1,0.0,0,0,17,1,UK,679,0.33905476322170797,-0.47935802887534174,3,0,2
3,8,0,0,1,0.0,0,0,11,0,France,397,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,0,1,3,0.0,0,0,11,0,France,497,1.305008201308965,0.35830474828913095,1,3,3
7,8,0,0,7,100.0,0,0,15,0,France,523,0.4628210773959801,1.5903806715959745,2,3,0
5,8,1,1,3,66.0,0,0,13,1,Pologne,125,-0.13046362333314143,0.5623757821933896,2,0,1
4,8,2,0,1,0.0,0,0,12,2,France,389,0.6371869966790458,-0.8221418790806172,3,0,2
3,8,55,0,1,0.0,21,3,11,76,Croatie,16,0.308451373855265,-2.5843052949238117,3,0,3
3,8,0,0,1,0.0,0,0,11,0,France,300,1.8211872325051162,-0.5087243978983337,1,3,3
6,8,0,0,7,85.0,0,0,14,0,France,30,0.6645625747902613,1.2150460854149587,2,3,0
4,8,3,0,1,0.0,1,0,12,4,Spain,509,0.298852439216974,-1.2974811411765401,3,0,2
6,8,55,4,3,100.0,0,0,14,55,France,12,-0.5601322743026969,0.7963597466377704,2,0,1
5,8,0,0,1,0.0,0,0,13,0,France,637,1.2296015562652716,0.13122512192593444,1,3,0
5,8,7,1,4,50.0,0,0,13,7,France,13,-0.21632579634800447,0.47777413573459127,2,0,1
5,8,0,0,1,0.0,0,0,13,0,France,397,1.2296015562652716,0.13122512192593444,1,3,0
7,8,0,0,1,0.0,0,0,15,0,France,578,1.0955486418094444,0.2577140011050198,1,3,0
5,8,6,0,3,33.0,0,0,13,6,France,359,0.029460943156327815,0.1616532718899438,2,0,1
7,9,102,8,9,100.0,222,28,16,324,Austria,11,-1.675268818773533,-0.3725359852273818,0,0,1
12,8,2,8,4,75.0,0,15,20,2,France,11,-0.8264699715867515,0.3156522449404187,0,0,1
5,8,0,4,1,0.0,0,0,13,0,France,11,0.9724210360918614,0.4707715985806595,1,3,0
13,8,12,3,16,81.0,1,0,21,13,Italy,40,-0.9461653730581268,0.43448271887846496,0,0,1
10,8,0,1,4,75.0,0,0,18,0,UK,497,0.28986358143647245,1.6306348852922041,2,3,0
50,8,0,44,64,93.0,0,0,58,0,Croatie,11,-0.26072527204755025,2.283401791954771,2,3,0
4,10,28,2,1,0.0,5,0,14,33,Italy,19,-0.40709179947379437,-1.1207428433733329,3,0,2
3,8,0,0,1,0.0,0,0,11,0,Italy,125,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,11,0,2,50.0,0,0,11,11,UK,230,0.6109694796118993,-0.5345927913687535,3,0,3
6,8,14,2,3,0.0,10,0,14,24,Germany,24,-0.5246510402265496,-0.37365759257120845,3,0,1
6,8,0,0,1,0.0,0,0,14,0,France,336,1.1552922511386405,0.2014957695955509,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,506,1.8211872325051162,-0.5087243978983337,1,3,3
3,10,9,0,2,0.0,94,1,13,103,Italy,11,-0.35713384289112804,-1.9338091181359411,3,0,3
8,8,7,0,6,83.0,0,0,16,7,France,22,-0.1905869913424359,0.39322076036761283,2,0,1
3,8,2,1,1,0.0,0,0,11,2,Italy,118,0.8885371628729746,-1.0552049108247787,3,0,3
6,8,1,1,4,75.0,0,0,14,1,UK,262,-0.2176797608080663,0.6588479027108924,2,0,1
6,8,8,0,1,0.0,16,4,14,24,France,15,-0.2854809114343267,-1.7905502367823232,3,0,2
13,8,0,9,10,100.0,0,0,21,0,France,21,-0.004829967595104988,2.147253892939092,2,3,0
17,9,15,3,2,100.0,11,2,26,26,Spain,12,-1.5909130512042886,0.013666040458296887,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Italy,26,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,0,0,1,0.0,0,0,11,0,France,475,1.8211872325051162,-0.5087243978983337,1,3,3
13,9,19,18,3,100.0,0,0,22,19,Sweden,11,-0.956459421504026,1.0622163962290856,2,0,1
5,8,1,0,1,0.0,0,0,13,1,UK,692,0.5535200437268443,-0.6817660409749363,3,0,2
3,8,0,0,1,0.0,0,0,11,0,France,609,1.8211872325051162,-0.5087243978983337,1,3,3
10,9,70,5,10,90.0,1,0,19,71,Italy,12,-1.1473873482467232,0.19778158617087166,0,0,1
5,9,2,0,2,0.0,0,0,14,2,France,97,0.03440656068701109,-0.21628255937530655,3,0,2
6,9,8,0,1,0.0,0,0,15,8,France,60,0.18537298777217537,-0.7575141363611496,3,0,2
100,450,544,82,41,90.0,114,9,550,658,Italy,11,-2.6775862758388294,-0.03753674196938184,0,0,1
4,8,0,0,2,100.0,0,0,12,0,France,356,0.7515926006932446,1.2746420207833613,2,3,0
8,8,0,22,15,100.0,0,0,16,0,US,13,0.09292441704064731,2.0784611730337295,2,3,0
18,8,4,202,17,92.3,31,6,26,35,Swiss,11,-1.4909633412211876,0.02610596197741425,0,0,1
3,8,0,0,1,0.0,0,0,11,0,France,425,1.8211872325051162,-0.5087243978983337,1,3,3
6,8,0,25,6,66.0,2,0,14,2,Germany,12,-0.31034019329535045,0.6801873007754619,2,0,1
5,8,0,0,1,0.0,0,0,13,0,France,412,1.2296015562652716,0.13122512192593444,1,3,0
7,8,3,0,4,100.0,3,0,15,6,Netherlands,74,-0.5876057885567995,0.20161882030992523,2,0,1
8,8,3,0,3,0.0,0,0,16,3,France,336,0.04060037829861966,0.0002257766445458672,3,0,2
4,8,0,0,1,0.0,0,0,12,0,France,676,1.3419139293825868,0.025257607180264242,1,3,0
7,9,0,0,1,0.0,24,2,16,24,Italy,152,-0.163071242125787,-1.3346218270629524,3,0,2
5,8,1,0,2,100.0,5,1,13,6,Germany,25,-0.680907770837857,-0.44741797914154435,0,0,1
4,8,8,0,1,0.0,0,0,12,8,France,18,0.580367191565443,-0.8904137538117284,3,0,2
9,8,17,16,15,90.0,4,1,17,21,UK,12,-1.197794763194417,-0.14179447315163496,0,0,1
4,8,1,0,2,0.0,0,0,12,1,Swiss,251,0.39321787671379604,-0.252341678209841,3,0,2
4,8,76,1,1,0.0,25,5,12,101,Sweden,52,-0.42895752840829854,-1.792528975742625,3,0,2
14,8,2,0,4,75.0,0,0,22,2,UK,149,-0.2738258002863446,0.5642672660016411,2,0,1
5,8,2,0,4,25.0,0,0,13,2,Italy,260,0.0645639829782075,0.23379543284261714,2,0,1
6,8,0,12,11,83.0,1,1,14,1,US,11,-0.5613047967802701,0.25298252980057234,0,0,1
6,9,2,1,1,0.0,0,0,15,2,France,624,0.01426965595717695,-0.38832328829560225,3,0,2
4,8,30,1,3,100.0,0,0,12,30,Austria,11,-0.3130964422352475,0.6189379841894266,2,0,1
6,8,21,2,15,100.0,0,1,14,21,France,13,-0.8167354337891112,0.45028557117276397,2,0,1
3,8,1,4,1,0.0,0,0,11,1,Luxembourg,122,0.8879251997932786,-0.9821690841444793,3,0,3
8,8,2,5,6,50.0,0,0,16,2,UK,356,-0.39166208861630436,0.7779847254774347,2,0,1
3,8,1,0,1,0.0,0,0,11,1,US,288,1.1451057199666888,-1.3217155607992037,3,0,3
6,8,3,0,1,0.0,0,0,14,3,UK,100,0.4344189663566332,-0.6652937319871992,3,0,2
8,9,1,0,1,0.0,0,0,17,1,Netherlands,547,0.18360367318241116,-0.5705775158351302,3,0,2
4,8,2,1,1,0.0,0,0,12,2,France,330,0.4092638597504447,-0.5212229057461812,3,0,2
4,8,0,0,1,0.0,0,0,12,0,US,542,1.3419139293825868,0.025257607180264242,1,3,0
7,8,7,6,5,80.0,6,1,15,13,France,360,-1.0286255053935998,-0.3014725556102289,0,0,1
7,8,0,7,4,100.0,0,0,15,0,Italy,14,0.20953395496084384,1.913928654940306,2,3,0
3,8,7,2,1,0.0,8,0,11,15,France,88,0.45992017359505233,-1.6126240730285655,3,0,3
3,8,3,6,1,0.0,0,0,11,3,Italy,11,0.8341364923231915,-1.0240890828385878,3,0,3
3,9,6,0,1,0.0,0,2,12,6,Italy,11,0.4960849789844976,-1.88830404475961,3,0,3
6,8,11,2,2,0.0,4,5,14,15,Denmark,21,-0.7727465636770201,-0.9015359468960571,0,0,1
12,12,172,3,1,0.0,104,11,24,276,Denmark,11,-1.2510875194256683,-1.585532877879889,0,0,2
5,8,2,0,2,0.0,0,0,13,2,Germany,614,0.25226008343136735,-0.18078248682418122,3,0,2
3,8,19,0,1,0.0,0,0,11,19,France,22,1.0228553556892874,-1.4686481914360257,3,0,3
48,28,346,3,19,89.0,1075,54,76,1421,Italy,11,-2.323239648284576,-0.48179665684600065,0,0,1
40,8,0,12,37,94.0,0,0,48,0,Italy,11,-0.16210320024043356,2.163874959964246,2,3,0
11,8,3,1,11,63.0,2,0,19,5,Italy,129,-0.8223527539657691,0.3660054246125679,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,203,1.3419139293825868,0.025257607180264242,1,3,0
9,8,0,1,1,0.0,0,0,17,0,US,664,0.7872131388315343,0.6345521073599655,1,3,0
27,8,0,1,24,90.9,0,0,35,0,Italy,38,-0.005849207185863537,1.9781123779666656,2,3,0
3,9,30,0,1,0.0,1,1,12,31,Netherlands,13,0.11854297325900635,-2.4036513547367067,3,0,3
36,8,45,5,22,69.2,0,0,44,45,France,14,-0.9383968005855373,1.0452936135022652,2,0,1
12,8,26,2,4,60.0,0,2,20,26,France,21,-0.8618702008545688,0.19756544010978322,0,0,1
9,8,0,8,9,88.0,0,0,17,0,France,16,0.24160976783449525,1.7270271504861294,2,3,0
9,12,142,0,1,0.0,34,23,21,176,France,13,-0.9265824873659059,-1.951863966084863,3,0,2
3,8,0,1,1,0.0,0,0,11,0,France,27,1.593264095576516,-0.20780542456389742,1,3,3
5,8,0,0,1,0.0,0,0,13,0,UK,32,1.2296015562652716,0.13122512192593444,1,3,0
57,8,45,123,92,74.0,6,2,65,51,UK,11,-1.795419941544916,0.3530598136539505,0,0,1
16,10,263,3,23,86.0,5,1,26,268,Spain,15,-1.6898678129139284,-0.30107194124512177,0,0,1
5,8,90,3,6,0.0,0,1,13,90,France,11,-0.4785060643197753,-0.475349601809447,3,0,1
5,8,1,0,1,0.0,1,4,13,2,US,513,-0.06835112475792952,-1.678863228364264,3,0,2
4,8,1,0,1,0.0,0,0,12,1,France,31,0.6658324168441594,-0.7877335557206065,3,0,2
15,21,480,3,5,83.0,7,19,36,487,UK,11,-1.9040258573580289,-0.5400457901908733,0,0,1
3,9,0,1,1,0.0,0,0,12,0,US,333,1.2965149917193004,-0.1780780929311491,1,3,3
21,31,24,0,5,100.0,1,0,52,25,US,146,-1.403266142482938,0.3431006172187731,0,0,1
102,8,0,0,87,98.0,0,0,110,0,US,68,-0.06661341980289161,2.001661241584228,2,3,0
9,8,0,20,2,50.0,0,0,17,0,US,11,0.2838798393141589,1.6266829263209168,2,3,0
17,14,113,4,1,0.0,210,77,31,323,US,11,-1.4081657441179214,-1.6072276725185553,0,0,2
7,8,1,7,3,0.0,0,0,15,1,US,23,-0.13894557230881607,0.3675116273276601,2,0,1
3,9,55,1,1,0.0,1,0,12,56,France,23,0.12722989346110342,-1.6524133328392876,3,0,3
6,8,1,0,1,0.0,0,0,14,1,Germany,690,0.4792107386002132,-0.6114953933053199,3,0,2
10,8,183,3,3,66.0,11,3,18,194,Italy,11,-1.2830315545296116,-0.50068417032776,0,0,1
83,8,4,56,57,98.0,0,0,91,4,Taiwan,11,-1.071436172994569,1.4776292731716927,2,0,1
7,8,0,0,1,0.0,0,0,15,0,France,96,1.0955486418094444,0.2577140011050198,1,3,0
9,11,59,5,9,90.0,7,1,20,66,Netherlands,43,-1.5172382260949264,-0.36230600792734013,0,0,1
3,8,0,0,1,0.0,0,0,11,0,France,471,1.8211872325051162,-0.5087243978983337,1,3,3
12,8,3,8,12,84.0,1,0,20,4,UK,35,-0.8888490493477663,0.4945406473959142,0,0,1
3,8,0,1,1,0.0,0,0,11,0,Hong Kong,92,1.593264095576516,-0.20780542456389742,1,3,3
4,8,0,0,1,0.0,0,0,12,0,France,13,1.3419139293825868,0.025257607180264242,1,3,0
3,8,4,0,1,0.0,0,1,11,4,UK,67,0.8204064895146435,-1.8778417842874515,3,0,3
6,8,3,1,3,66.0,0,0,14,3,UK,53,-0.24956470070335254,0.5788480911811269,2,0,1
5,7,1,3,1,0.0,0,0,12,1,France,344,0.6504748930152763,-0.29073758071326644,3,0,2
7,8,0,0,1,0.0,0,0,15,0,Spain,474,1.0955486418094444,0.2577140011050198,1,3,0
4,8,0,0,1,0.0,0,0,12,0,UK,247,1.3419139293825868,0.025257607180264242,1,3,0
8,9,32,0,9,77.0,4,13,17,36,Finland,20,-1.1136650450983219,-0.7821649408661081,0,0,1
5,8,0,0,1,0.0,0,0,13,0,Italy,624,1.2296015562652716,0.13122512192593444,1,3,0
9,8,0,3,4,50.0,0,0,17,0,Italy,13,0.30303686173089506,1.617827183314975,2,3,0
33,2,9,1,14,85.0,5,0,35,14,US,15,-0.8071071870967607,0.6886697140736637,2,0,1
9,8,0,0,2,0.0,0,0,17,0,Netherlands,421,0.7425217356297718,0.8690250115362952,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,341,1.3419139293825868,0.025257607180264242,1,3,0
3,8,0,1,1,0.0,0,0,11,0,France,321,1.593264095576516,-0.20780542456389742,1,3,3
3,8,1,0,2,100.0,0,0,11,1,France,18,0.5547843912773469,-0.07233114719610702,2,0,3
10,8,8,1,11,72.0,0,0,18,8,France,358,-0.5024923421326222,0.775173773338426,2,0,1
4,8,0,0,1,0.0,0,0,12,0,France,372,1.3419139293825868,0.025257607180264242,1,3,0
5,9,3,0,2,100.0,1,0,14,4,France,115,-0.6216347853340394,0.02237071462110223,0,0,1
10,12,0,14,4,50.0,20,2,22,20,UK,151,-1.1351191527894833,0.09053678931010839,0,0,1
8,8,0,0,5,60.0,0,5,16,0,UK,11,0.28229137662568277,0.7343434759183801,2,3,0
4,9,53,2,2,100.0,1,0,13,54,France,433,-0.9019004636856712,0.10827034986164291,0,0,1
17,5,40,7,15,82.0,0,0,22,40,France,11,-0.455313121812743,0.9993412853271397,2,0,1
4,8,12,0,4,50.0,0,0,12,12,Singapour,130,0.10197822190383378,0.04451094902262346,2,0,1
3,8,0,0,1,0.0,0,0,11,0,UK,26,1.8211872325051162,-0.5087243978983337,1,3,3
9,8,1,1,1,0.0,0,0,17,1,US,631,0.11113162629310702,-0.17843905554090578,3,0,2
10,8,0,1,1,0.0,0,0,18,0,Spain,451,0.7588309439161511,0.661210562610429,1,3,0
20,8,7,1,15,43.0,0,0,28,7,UK,395,-0.6619187791261684,0.9402379570835145,2,0,1
17,11,2,0,5,80.0,2,3,28,4,Austria,45,-1.2158240709048524,-0.47329014727441227,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,322,1.3419139293825868,0.025257607180264242,1,3,0
3,8,0,0,1,0.0,0,0,11,0,Portugal,24,1.8211872325051162,-0.5087243978983337,1,3,3
8,10,116,7,3,0.0,23,0,18,139,Italy,70,-1.0334135549920942,-0.44286115299761186,0,0,2
7,8,17,1,5,80.0,0,0,15,17,Romania,59,-0.4047530112950312,0.5925650252793684,2,0,1
5,10,65,3,1,0.0,1,1,15,66,Italy,14,-0.7733634385664042,-1.533146260378729,3,0,2
5,10,0,0,1,0.0,0,0,15,0,France,50,0.9210406923879927,0.1080364477103952,1,3,0
3,8,1,2,1,0.0,0,0,11,1,UK,462,0.9038645635161199,-1.0032132704948276,3,0,3
4,8,1,0,1,0.0,0,0,12,1,Italy,629,0.6658324168441594,-0.7877335557206065,3,0,2
7,11,38,0,1,0.0,3,2,18,41,France,37,-0.6706409769533888,-1.7789689501159018,3,0,2
5,10,0,6,11,100.0,0,0,15,0,Italy,11,0.007150418713094967,1.8215577047895548,2,3,0
8,8,0,0,1,0.0,0,0,16,0,Bulgaria,601,1.0497295573481775,0.3009051053742676,1,3,0
12,22,74,0,1,0.0,278,4,34,352,France,16,-1.1270701180062843,-1.8630935848048622,0,0,2
3,8,0,0,1,0.0,0,0,11,0,US,670,1.8211872325051162,-0.5087243978983337,1,3,3
4,9,19,3,1,0.0,1,2,13,20,UK,18,-0.5480211843842789,-1.5765650616073525,3,0,2
3,8,0,0,1,0.0,0,0,11,0,France,681,1.8211872325051162,-0.5087243978983337,1,3,3
16,8,0,2,4,100.0,1,0,24,1,France,31,-0.6485686475783503,1.2137929085886983,2,0,1
5,8,0,0,2,0.0,0,0,13,0,Germany,203,0.9569870161349087,0.6666169994367005,1,3,0
4,9,4,0,2,0.0,0,0,13,4,France,22,0.09111917742557075,-0.33389197128127507,3,0,2
3,8,32,0,1,0.0,0,0,11,32,France,577,0.9966863208054381,-1.5001109533613173,3,0,3
3,8,0,0,1,0.0,0,0,11,0,Italy,659,1.8211872325051162,-0.5087243978983337,1,3,3
6,8,7,0,2,100.0,15,2,14,22,Netherlands,160,-0.857483522454996,-0.5112409810328932,0,0,1
31,8,0,5,9,88.0,0,0,39,0,Italy,68,-0.04607664143098654,1.9932196888208438,2,3,0
8,11,549,5,1,0.0,8,10,19,557,Germany,11,-1.1599617717079382,-1.6552374442231979,0,0,2
5,8,4,0,1,0.0,0,0,13,4,UK,33,0.4964576349158233,-0.7502897809590349,3,0,2
4,8,9,1,1,0.0,113,5,12,122,France,14,-0.4041095818709678,-1.7691648904742887,3,0,2
7,8,0,1,10,60.0,0,0,15,0,France,13,0.37525871758572427,1.5726179946681589,2,3,0
3,9,0,0,1,0.0,0,0,12,0,France,688,1.5244381286479023,-0.4789970662655853,1,3,3
6,8,0,0,3,66.0,0,0,14,0,Belgium,230,0.6992317210072554,1.1447186194294412,2,3,0
6,8,0,0,1,0.0,0,0,14,0,UK,634,1.1552922511386405,0.2014957695955509,1,3,0
11,8,0,0,2,100.0,0,0,19,0,France,169,0.36950986235677746,1.6348359953671545,2,3,0
7,8,0,0,1,0.0,0,0,15,0,US,665,1.0955486418094444,0.2577140011050198,1,3,0
8,10,22,0,1,0.0,0,0,18,22,France,149,-0.015377835923388553,-0.7333791233103975,3,0,2
6,8,1,1,2,100.0,0,0,14,1,France,373,-0.33903372701773,0.9388079936322133,2,0,1
16,8,0,25,9,100.0,0,0,24,0,US,131,-0.07236330328015984,2.216705293479669,2,3,0
5,8,12,0,1,0.0,0,0,13,12,Netherlands,36,0.4519141180405295,-0.8038458277363244,3,0,2
6,9,33,0,1,0.0,3,2,15,36,UK,49,-0.4938603935779388,-1.8190261134240633,3,0,2
7,8,0,0,2,100.0,0,0,15,0,US,167,0.5052273131201024,1.5070984147081177,2,3,0
5,8,0,6,6,100.0,0,0,13,0,UK,19,0.33536650667402995,1.8061451828986383,2,3,0
3,8,0,0,1,0.0,0,0,11,0,France,528,1.8211872325051162,-0.5087243978983337,1,3,3
5,9,2,0,1,0.0,0,0,14,2,UK,505,0.3070211008173742,-0.7516744368860725,3,0,2
10,8,7,3,2,100.0,1,0,18,8,Sweden,26,-0.9287295165947872,0.5781522467088739,0,0,1
3,8,128,0,1,0.0,0,5,11,128,Denmark,39,0.6255807077090778,-2.129637316216353,3,0,3
3,8,0,0,1,0.0,0,0,11,0,France,650,1.8211872325051162,-0.5087243978983337,1,3,3
15,9,4,0,1,0.0,0,7,24,4,Australia,79,-0.32713071792991794,-1.0449391520339821,3,0,2
4,8,9,6,2,0.0,2,0,12,11,Belgium,133,-0.2934448376931516,-0.4771039149617175,3,0,1
53,61,1160,62,45,80.0,4,69,114,1164,US,11,-2.4378544749236783,-0.2225515280535927,0,0,1
8,10,16,0,3,0.0,134,10,18,150,UK,12,-1.0508703322963149,-1.3443422399606564,0,0,1
10,8,16,0,1,0.0,0,0,18,16,Germany,13,0.19538073531134628,-0.5912321411992024,3,0,2
13,10,0,0,1,0.0,0,0,23,0,France,196,0.6797528745455493,0.34402878999043146,1,3,0
3,8,0,1,2,0.0,14,0,11,14,France,66,0.5622560726264169,-0.6747918997435319,3,0,3
4,8,0,0,1,0.0,0,0,12,0,US,352,1.3419139293825868,0.025257607180264242,1,3,0
5,8,0,0,1,0.0,1,0,13,1,France,191,0.568213931554771,-0.7434028103089484,3,0,1
3,8,0,1,2,0.0,0,0,11,0,Italy,19,1.3206495554461528,0.3275864529468685,1,3,3
5,8,0,0,1,0.0,0,0,13,0,France,223,1.2296015562652716,0.13122512192593444,1,3,0
9,8,9,0,1,0.0,1113,66,17,1122,Spain,12,-0.6857308940786584,-2.028276754016365,3,0,2
10,8,0,0,1,0.0,0,0,18,0,Spain,578,0.9867540808447519,0.36029158927599275,1,3,0
14,9,1,5,4,0.0,0,0,23,1,France,327,-0.5132810848652622,0.49146658120675196,2,0,1
11,8,1,1,1,0.0,1,0,19,2,Spain,584,-0.27459698888957634,-0.5927348338909565,3,0,2
26,44,1,0,9,53.0,0,0,70,1,France,210,-0.8973714619035339,0.6922614451751898,0,0,1
3,8,0,0,3,0.0,0,0,11,0,UK,34,1.5329313382375653,0.05738577495469483,1,3,3
4,8,8,3,2,100.0,0,0,12,8,Italy,130,-0.2598052818991286,0.6888404175761962,2,0,1
43,16,31,0,3,100.0,2,2,59,33,US,12,-1.704560244109128,-0.1227462701060709,0,0,1
34,9,46,25,27,96.0,0,0,43,46,France,12,-1.1579932089846972,1.052191349620259,0,0,1
